,index,dateofbirth
19192,1303084800000000000,38
19193,757728000000000000,38
19194,1329523200000000000,38
19195,-305942400000000000,38
19196,329443200000000000,38
19197,139104000000000000,38
19198,506476800000000000,38
19199,-759024000000000000,38
19200,1309651200000000000,38
19201,-301968000000000000,38
19202,753148800000000000,38
19203,330739200000000000,38
19204,1312502400000000000,38
19205,1323993600000000000,38
19206,338774400000000000,38
19207,-298166400000000000,38
19208,1316476800000000000,38
19209,1317427200000000000,38
19210,334540800000000000,38
19211,746236800000000000,38
19212,336441600000000000,38
19213,337478400000000000,38
19214,1298505600000000000,38
19215,346809600000000000,38
19216,1297209600000000000,38
19217,129772800000000000,38
19218,-783561600000000000,38
19219,-266803200000000000,38
19220,127180800000000000,38
19221,-1521244800000000000,38
19222,1344902400000000000,38
19223,321062400000000000,38
19224,774057600000000000,38
19225,322185600000000000,38
19226,771811200000000000,38
19227,721353600000000000,38
19228,351734400000000000,38
19229,-702691200000000000,38
19230,144979200000000000,38
19231,-704937600000000000,38
19232,728092800000000000,38
19233,-318729600000000000,38
19234,723772800000000000,38
19235,143856000000000000,38
19236,-776908800000000000,38
19237,1340150400000000000,38
19238,324950400000000000,38
19239,-1068595200000000000,38
19240,1294012800000000000,38
19241,1338076800000000000,38
19242,-314236800000000000,38
19243,726451200000000000,38
19244,-1614729600000000000,38
19245,1337040000000000000,38
19246,158284800000000000,38
19247,119232000000000000,38
19248,183254400000000000,38
19249,-1378252800000000000,38
19250,-209433600000000000,38
19251,-209520000000000000,38
19252,1390348800000000000,38
19253,-1382054400000000000,38
19254,281664000000000000,38
19255,-1383436800000000000,38
19256,174355200000000000,38
19257,-1138492800000000000,38
19258,672537600000000000,38
19259,382579200000000000,38
19260,174009600000000000,38
19261,-582249600000000000,38
19262,382147200000000000,38
19263,282787200000000000,38
19264,172627200000000000,38
19265,-1387065600000000000,38
19266,-1387324800000000000,38
19267,107308800000000000,38
19268,1386115200000000000,38
19269,381024000000000000,38
19270,536284800000000000,38
19271,-1133740800000000000,38
19272,675475200000000000,38
19273,1384905600000000000,38
19274,-1133222400000000000,38
19275,-1132617600000000000,38
19276,-1389744000000000000,38
19277,379296000000000000,38
19278,677635200000000000,38
19279,175651200000000000,38
19280,-1377648000000000000,38
19281,365212800000000000,38
19282,279504000000000000,38
19283,-1360627200000000000,38
19284,1401753600000000000,38
19285,661046400000000000,38
19286,-1362960000000000000,38
19287,-1363737600000000000,38
19288,272505600000000000,38
19289,661564800000000000,38
19290,101433600000000000,38
19291,181526400000000000,38
19292,1400025600000000000,38
19293,520473600000000000,38
19294,102038400000000000,38
19295,1398038400000000000,38
19296,1397606400000000000,38
19297,664243200000000000,38
19298,102556800000000000,38
19299,520128000000000000,38
19300,520041600000000000,38
19301,1395705600000000000,38
19302,-568339200000000000,38
19303,-1146787200000000000,38
19304,1394841600000000000,38
19305,-1370995200000000000,38
19306,1393891200000000000,38
19307,1392854400000000000,38
19308,-1373068800000000000,38
19309,104889600000000000,38
19310,1391644800000000000,38
19311,-1373932800000000000,38
19312,863481600000000000,38
19313,-824860800000000000,38
19314,-1391472000000000000,38
19315,536630400000000000,38
19316,-1415404800000000000,38
19317,372211200000000000,38
19318,686707200000000000,38
19319,-1417219200000000000,38
19320,-1418169600000000000,38
19321,687225600000000000,38
19322,162518400000000000,38
19323,295315200000000000,38
19324,-370828800000000000,38
19325,-1110931200000000000,38
19326,161222400000000000,38
19327,-1424649600000000000,38
19328,547171200000000000,38
19329,-810432000000000000,38
19330,691891200000000000,38
19331,-236390400000000000,38
19332,-1428364800000000000,38
19333,367200000000000000,38
19334,-1433116800000000000,38
19335,1366416000000000000,38
19336,1366329600000000000,38
19337,-1434240000000000000,38
19338,-1434672000000000000,38
19339,118800000000000000,38
19340,-1047340800000000000,38
19341,365385600000000000,38
19342,697334400000000000,38
19343,-243475200000000000,38
19344,-1436918400000000000,38
19345,-1415145600000000000,38
19346,517017600000000000,38
19347,842572800000000000,38
19348,375235200000000000,38
19349,-1391817600000000000,38
19350,-1392163200000000000,38
19351,1382054400000000000,38
19352,378000000000000000,38
19353,109555200000000000,38
19354,-1397001600000000000,38
19355,-1397952000000000000,38
19356,548294400000000000,38
19357,-1125964800000000000,38
19358,287712000000000000,38
19359,287798400000000000,38
19360,547948800000000000,38
19361,1379289600000000000,38
19362,1378857600000000000,38
19363,-1412640000000000000,38
19364,288403200000000000,38
19365,1378512000000000000,38
19366,-1400198400000000000,38
19367,682041600000000000,38
19368,-1401408000000000000,38
19369,167529600000000000,38
19370,-1404864000000000000,38
19371,374025600000000000,38
19372,-1407110400000000000,38
19373,1376870400000000000,38
19374,-601084800000000000,38
19375,291427200000000000,38
19376,683769600000000000,38
19377,-136771200000000000,38
19378,693878400000000000,38
19379,1505174400000000000,38
19380,1521072000000000000,38
19381,-35164800000000000,38
19382,-901324800000000000,38
19383,1538352000000000000,38
19384,6566400000000000,38
19385,-83376000000000000,38
19386,53654400000000000,38
19387,-956707200000000000,38
19388,34819200000000000,38
19389,-20217600000000000,38
19390,-132019200000000000,38
19391,-60566400000000000,38
19392,480470400000000000,38
19393,423878400000000000,38
19394,1459468800000000000,38
19395,1470096000000000000,38
19396,1486166400000000000,38
19397,1524700800000000000,38
19398,-68601600000000000,38
19399,-91152000000000000,38
19400,1469923200000000000,38
19401,424051200000000000,38
19402,-124156800000000000,38
19403,433382400000000000,38
19404,458352000000000000,38
19405,462931200000000000,38
19406,1491523200000000000,38
19407,614304000000000000,38
19408,-82425600000000000,38
19409,-117676800000000000,38
19410,37756800000000000,38
19411,25747200000000000,38
19412,-50198400000000000,38
19413,-964310400000000000,38
19414,432864000000000000,38
19415,1497398400000000000,38
19416,-1044403200000000000,38
19417,1497225600000000000,38
19418,-133315200000000000,38
19419,1505606400000000000,38
19420,-66787200000000000,38
19421,71712000000000000,38
19422,482457600000000000,38
19423,67046400000000000,38
19424,471398400000000000,38
19425,-983664000000000000,38
19426,-94003200000000000,38
19427,579312000000000000,38
19428,34387200000000000,38
19429,1469750400000000000,38
19430,-90892800000000000,38
19431,-114480000000000000,38
19432,612489600000000000,38
19433,419299200000000000,38
19434,1465603200000000000,38
19435,1509235200000000000,38
19436,-990662400000000000,38
19437,-111974400000000000,38
19438,-87436800000000000,38
19439,-59184000000000000,38
19440,-934848000000000000,38
19441,487209600000000000,38
19442,1501459200000000000,38
19443,418953600000000000,38
19444,1457049600000000000,38
19445,1465776000000000000,38
19446,1534377600000000000,38
19447,487296000000000000,38
19448,-979344000000000000,38
19449,562464000000000000,38
19450,-112752000000000000,38
19451,-127872000000000000,38
19452,474768000000000000,38
19453,-23414400000000000,38
19454,560476800000000000,38
19455,14688000000000000,38
19456,1480896000000000000,38
19457,6048000000000000,38
19458,51321600000000000,38
19459,-89596800000000000,38
19460,46656000000000000,38
19461,1532908800000000000,38
19462,1508716800000000000,38
19463,457315200000000000,38
19464,-54691200000000000,38
19465,556761600000000000,38
19466,34214400000000000,38
19467,461980800000000000,38
19468,1511913600000000000,38
19469,14774400000000000,38
19470,1504137600000000000,38
19471,46483200000000000,38
19472,1493164800000000000,38
19473,601603200000000000,38
19474,479174400000000000,38
19475,1467676800000000000,38
19476,-118108800000000000,38
19477,-43113600000000000,38
19478,430358400000000000,38
19479,-33609600000000000,38
19480,-898128000000000000,38
19481,1526860800000000000,38
19482,561513600000000000,38
19483,580608000000000000,38
19484,-62812800000000000,38
19485,459388800000000000,38
19486,422323200000000000,38
19487,1512950400000000000,38
19488,614822400000000000,38
19489,1520208000000000000,38
19490,57110400000000000,38
19491,-57369600000000000,38
19492,-958953600000000000,38
19493,431827200000000000,38
19494,13219200000000000,38
19495,1526947200000000000,38
19496,1498089600000000000,38
19497,-121651200000000000,38
19498,597974400000000000,38
19499,-136339200000000000,38
19500,467596800000000000,38
19501,-78364800000000000,38
19502,65318400000000000,38
19503,1525910400000000000,38
19504,-18576000000000000,38
19505,458092800000000000,38
19506,-119145600000000000,38
19507,-61603200000000000,38
19508,561859200000000000,38
19509,-58060800000000000,38
19510,607824000000000000,38
19511,1515628800000000000,38
19512,1513555200000000000,38
19513,56592000000000000,38
19514,55641600000000000,38
19515,-1043539200000000000,38
19516,1536969600000000000,38
19517,12614400000000000,38
19518,-909705600000000000,38
19519,1498780800000000000,38
19520,1463616000000000000,38
19521,1531785600000000000,38
19522,448588800000000000,38
19523,587174400000000000,38
19524,1474243200000000000,38
19525,432345600000000000,38
19526,1527638400000000000,38
19527,47260800000000000,38
19528,440467200000000000,38
19529,32486400000000000,38
19530,1461542400000000000,38
19531,1490140800000000000,38
19532,-99360000000000000,38
19533,-99532800000000000,38
19534,447465600000000000,38
19535,-46310400000000000,38
19536,-39398400000000000,38
19537,12268800000000000,38
19538,1520467200000000000,38
19539,-969408000000000000,38
19540,304646400000000000,37
19541,-1103673600000000000,37
19542,1338768000000000000,37
19543,1465430400000000000,37
19544,65491200000000000,37
19545,261446400000000000,37
19546,484963200000000000,37
19547,-1442016000000000000,37
19548,281404800000000000,37
19549,-848275200000000000,37
19550,192240000000000000,37
19551,356659200000000000,37
19552,-1047686400000000000,37
19553,-1100736000000000000,37
19554,-81043200000000000,37
19555,287971200000000000,37
19556,1509408000000000000,37
19557,-1496275200000000000,37
19558,-194054400000000000,37
19559,-789609600000000000,37
19560,440985600000000000,37
19561,1337644800000000000,37
19562,265939200000000000,37
19563,1351814400000000000,37
19564,-79660800000000000,37
19565,424742400000000000,37
19566,1352073600000000000,37
19567,1535068800000000000,37
19568,-31622400000000000,37
19569,-1224201600000000000,37
19570,400118400000000000,37
19571,1336953600000000000,37
19572,1402185600000000000,37
19573,468633600000000000,37
19574,-1398384000000000000,37
19575,515289600000000000,37
19576,391305600000000000,37
19577,63417600000000000,37
19578,-114048000000000000,37
19579,348192000000000000,37
19580,-789004800000000000,37
19581,-47779200000000000,37
19582,560908800000000000,37
19583,-1335571200000000000,37
19584,-1343952000000000000,37
19585,1403913600000000000,37
19586,543283200000000000,37
19587,502416000000000000,37
19588,1404345600000000000,37
19589,-31449600000000000,37
19590,1417046400000000000,37
19591,304992000000000000,37
19592,544320000000000000,37
19593,261878400000000000,37
19594,720144000000000000,37
19595,1487116800000000000,37
19596,-1498003200000000000,37
19597,353030400000000000,37
19598,653961600000000000,37
19599,1410825600000000000,37
19600,522115200000000000,37
19601,719539200000000000,37
19602,1464652800000000000,37
19603,-1383350400000000000,37
19604,1352678400000000000,37
19605,353894400000000000,37
19606,213926400000000000,37
19607,354412800000000000,37
19608,-627177600000000000,37
19609,1536192000000000000,37
19610,-46828800000000000,37
19611,190425600000000000,37
19612,1349136000000000000,37
19613,-1400544000000000000,37
19614,351907200000000000,37
19615,-117849600000000000,37
19616,916358400000000000,37
19617,569462400000000000,37
19618,1464048000000000000,37
19619,-1340150400000000000,37
19620,492998400000000000,37
19621,398131200000000000,37
19622,1342569600000000000,37
19623,352080000000000000,37
19624,1411862400000000000,37
19625,-46656000000000000,37
19626,265248000000000000,37
19627,-1497744000000000000,37
19628,263865600000000000,37
19629,-83721600000000000,37
19630,503020800000000000,37
19631,-1383523200000000000,37
19632,-84153600000000000,37
19633,716860800000000000,37
19634,1536624000000000000,37
19635,191894400000000000,37
19636,1510358400000000000,37
19637,63849600000000000,37
19638,716256000000000000,37
19639,579744000000000000,37
19640,93484800000000000,37
19641,-1289779200000000000,37
19642,1406851200000000000,37
19643,715651200000000000,37
19644,168652800000000000,37
19645,-786067200000000000,37
19646,855446400000000000,37
19647,125798400000000000,37
19648,-1489968000000000000,37
19649,97804800000000000,37
19650,215740800000000000,37
19651,1463011200000000000,37
19652,191030400000000000,37
19653,1517616000000000000,37
19654,-116208000000000000,37
19655,-2073600000000000,37
19656,395366400000000000,37
19657,174182400000000000,37
19658,350956800000000000,37
19659,-1435881600000000000,37
19660,1535673600000000000,37
19661,-1226966400000000000,37
19662,-1137715200000000000,37
19663,440380800000000000,37
19664,-1123372800000000000,37
19665,615168000000000000,37
19666,310694400000000000,37
19667,-1221091200000000000,37
19668,437184000000000000,37
19669,-348105600000000000,37
19670,-1471478400000000000,37
19671,-11664000000000000,37
19672,-217900800000000000,37
19673,-217987200000000000,37
19674,-95644800000000000,37
19675,-104112000000000000,37
19676,1368057600000000000,37
19677,283824000000000000,37
19678,18316800000000000,37
19679,677894400000000000,37
19680,-11491200000000000,37
19681,-1470355200000000000,37
19682,368668800000000000,37
19683,1369267200000000000,37
19684,-1319587200000000000,37
19685,-219456000000000000,37
19686,559008000000000000,37
19687,-1002326400000000000,37
19688,1369612800000000000,37
19689,285984000000000000,37
19690,116380800000000000,37
19691,1507507200000000000,37
19692,-1459641600000000000,37
19693,309139200000000000,37
19694,578880000000000000,37
19695,313113600000000000,37
19696,-213321600000000000,37
19697,-1305158400000000000,37
19698,1364947200000000000,37
19699,312854400000000000,37
19700,868233600000000000,37
19701,196646400000000000,37
19702,486000000000000000,37
19703,-7084800000000000,37
19704,603331200000000000,37
19705,-1308873600000000000,37
19706,54777600000000000,37
19707,-1457568000000000000,37
19708,108000000000000000,37
19709,-105062400000000000,37
19710,695001600000000000,37
19711,428716800000000000,37
19712,500688000000000000,37
19713,-1210464000000000000,37
19714,559872000000000000,37
19715,-1194220800000000000,37
19716,-96768000000000000,37
19717,-1326412800000000000,37
19718,691113600000000000,37
19719,1475798400000000000,37
19720,374198400000000000,37
19721,17366400000000000,37
19722,682560000000000000,37
19723,-1199145600000000000,37
19724,682732800000000000,37
19725,-225676800000000000,37
19726,-346291200000000000,37
19727,-34041600000000000,37
19728,577843200000000000,37
19729,-1202256000000000000,37
19730,-1202169600000000000,37
19731,431222400000000000,37
19732,372643200000000000,37
19733,372729600000000000,37
19734,113702400000000000,37
19735,-1131840000000000000,37
19736,-99187200000000000,37
19737,683942400000000000,37
19738,-1391212800000000000,37
19739,373334400000000000,37
19740,111974400000000000,37
19741,-101260800000000000,37
19742,37152000000000000,37
19743,1531872000000000000,37
19744,310089600000000000,37
19745,452476800000000000,37
19746,285638400000000000,37
19747,369792000000000000,37
19748,570067200000000000,37
19749,1370476800000000000,37
19750,689904000000000000,37
19751,55987200000000000,37
19752,-1196121600000000000,37
19753,680486400000000000,37
19754,114912000000000000,37
19755,-1196208000000000000,37
19756,1371513600000000000,37
19757,430099200000000000,37
19758,459993600000000000,37
19759,1371600000000000000,37
19760,1371945600000000000,37
19761,115257600000000000,37
19762,1372291200000000000,37
19763,-1132704000000000000,37
19764,796348800000000000,37
19765,-92966400000000000,37
19766,-112924800000000000,37
19767,1357689600000000000,37
19768,1355356800000000000,37
19769,1467331200000000000,37
19770,549504000000000000,37
19771,-1398038400000000000,37
19772,585446400000000000,37
19773,318384000000000000,37
19774,-202176000000000000,37
19775,1534291200000000000,37
19776,-55123200000000000,37
19777,706492800000000000,37
19778,-1296950400000000000,37
19779,102902400000000000,37
19780,1395964800000000000,37
19781,1395878400000000000,37
19782,122947200000000000,37
19783,1357171200000000000,37
19784,482112000000000000,37
19785,1395187200000000000,37
19786,362707200000000000,37
19787,-1483056000000000000,37
19788,704937600000000000,37
19789,-1182124800000000000,37
19790,245030400000000000,37
19791,601344000000000000,37
19792,709171200000000000,37
19793,710640000000000000,37
19794,359769600000000000,37
19795,-1332979200000000000,37
19796,-1293926400000000000,37
19797,316310400000000000,37
19798,62726400000000000,37
19799,360028800000000000,37
19800,-1385337600000000000,37
19801,-112233600000000000,37
19802,-87523200000000000,37
19803,-1136246400000000000,37
19804,544838400000000000,37
19805,-1444694400000000000,37
19806,-1222905600000000000,37
19807,-633744000000000000,37
19808,-4233600000000000,37
19809,-200016000000000000,37
19810,193622400000000000,37
19811,1398643200000000000,37
19812,123811200000000000,37
19813,-1298851200000000000,37
19814,-204681600000000000,37
19815,-1454457600000000000,37
19816,-1299110400000000000,37
19817,121651200000000000,37
19818,1480464000000000000,37
19819,524361600000000000,37
19820,-1303171200000000000,37
19821,-1450742400000000000,37
19822,1508284800000000000,37
19823,60652800000000000,37
19824,1362009600000000000,37
19825,1532822400000000000,37
19826,313804800000000000,37
19827,1508025600000000000,37
19828,382924800000000000,37
19829,-246672000000000000,37
19830,1470873600000000000,37
19831,1363219200000000000,37
19832,576806400000000000,37
19833,808012800000000000,37
19834,-1304035200000000000,37
19835,-1452297600000000000,37
19836,364780800000000000,37
19837,120009600000000000,37
19838,1480636800000000000,37
19839,702086400000000000,37
19840,670204800000000000,37
19841,-1217030400000000000,37
19842,532742400000000000,37
19843,-205545600000000000,37
19844,259545600000000000,37
19845,-1218240000000000000,37
19846,471657600000000000,37
19847,-1397088000000000000,37
19848,207360000000000000,37
19849,610243200000000000,37
19850,513475200000000000,37
19851,-109036800000000000,37
19852,576633600000000000,37
19853,61776000000000000,37
19854,-1329782400000000000,37
19855,-35251200000000000,37
19856,-1329004800000000000,37
19857,1392076800000000000,37
19858,105321600000000000,37
19859,1481241600000000000,37
19860,669340800000000000,37
19861,-1328227200000000000,37
19862,345600000000000,37
19863,-36374400000000000,37
19864,252633600000000000,37
19865,1524268800000000000,37
19866,418521600000000000,37
19867,1522713600000000000,37
19868,-1077580800000000000,37
19869,629164800000000000,37
19870,-1272499200000000000,37
19871,180230400000000000,37
19872,629078400000000000,37
19873,-1405036800000000000,37
19874,565920000000000000,37
19875,271209600000000000,37
19876,177552000000000000,37
19877,-1081296000000000000,37
19878,-1242691200000000000,37
19879,-1520467200000000000,37
19880,-890611200000000000,37
19881,-1418256000000000000,37
19882,628819200000000000,37
19883,-1243209600000000000,37
19884,-1156291200000000000,37
19885,477878400000000000,37
19886,1435363200000000000,37
19887,-1265673600000000000,37
19888,1301875200000000000,37
19889,327283200000000000,37
19890,-1147996800000000000,37
19891,1435449600000000000,37
19892,-889920000000000000,37
19893,-42940800000000000,37
19894,517363200000000000,37
19895,-1419033600000000000,37
19896,1519689600000000000,37
19897,553392000000000000,37
19898,1456444800000000000,37
19899,-129081600000000000,37
19900,-986083200000000000,37
19901,221702400000000000,37
19902,334368000000000000,37
19903,1319760000000000000,37
19904,-890697600000000000,37
19905,-28339200000000000,37
19906,-1017360000000000000,37
19907,338169600000000000,37
19908,-756086400000000000,37
19909,1539129600000000000,37
19910,-1083369600000000000,37
19911,639878400000000000,37
19912,1514332800000000000,37
19913,299116800000000000,37
19914,269136000000000000,37
19915,146966400000000000,37
19916,-365385600000000000,37
19917,319852800000000000,37
19918,-1369267200000000000,37
19919,-1159920000000000000,37
19920,-21427200000000000,37
19921,1452816000000000000,37
19922,236563200000000000,37
19923,42854400000000000,37
19924,-1262649600000000000,37
19925,-127180800000000000,37
19926,479260800000000000,37
19927,84672000000000000,37
19928,1320364800000000000,37
19929,562377600000000000,37
19930,-951696000000000000,37
19931,479347200000000000,37
19932,-21859200000000000,37
19933,1300406400000000000,37
19934,760233600000000000,37
19935,163209600000000000,37
19936,554688000000000000,37
19937,-1049155200000000000,37
19938,-987379200000000000,37
19939,1497571200000000000,37
19940,506822400000000000,37
19941,481680000000000000,37
19942,406944000000000000,37
19943,1493856000000000000,37
19944,507772800000000000,37
19945,44841600000000000,37
19946,1454284800000000000,37
19947,138931200000000000,37
19948,534470400000000000,37
19949,-1249344000000000000,37
19950,-69638400000000000,37
19951,-1373587200000000000,37
19952,1439424000000000000,37
19953,1439164800000000000,37
19954,138672000000000000,37
19955,-41558400000000000,37
19956,1438905600000000000,37
19957,80956800000000000,37
19958,-301363200000000000,37
19959,449193600000000000,37
19960,1438646400000000000,37
19961,634435200000000000,37
19962,223689600000000000,37
19963,594604800000000000,37
19964,-955238400000000000,37
19965,-153878400000000000,37
19966,411868800000000000,37
19967,1441497600000000000,37
19968,417398400000000000,37
19969,1441929600000000000,37
19970,295488000000000000,37
19971,-1267660800000000000,37
19972,1496188800000000000,37
19973,70761600000000000,37
19974,-1014508800000000000,37
19975,-978739200000000000,37
19976,1307491200000000000,37
19977,70675200000000000,37
19978,322617600000000000,37
19979,-149558400000000000,37
19980,-1407974400000000000,37
19981,71193600000000000,37
19982,476409600000000000,37
19983,1501286400000000000,37
19984,-1536364800000000000,37
19985,489542400000000000,37
19986,592790400000000000,37
19987,-155779200000000000,37
19988,-66873600000000000,37
19989,182217600000000000,37
19990,-130377600000000000,37
19991,-1246924800000000000,37
19992,831686400000000000,37
19993,-1251331200000000000,37
19994,-1251763200000000000,37
19995,1313107200000000000,37
19996,483494400000000000,37
19997,758246400000000000,37
19998,1494288000000000000,37
19999,5529600000000000,37
20000,-23500800000000000,37
20001,-1522713600000000000,37
20002,-1148515200000000000,37
20003,-1269993600000000000,37
20004,161481600000000000,37
20005,410572800000000000,37
20006,231638400000000000,37
20007,-742694400000000000,37
20008,43977600000000000,37
20009,1311897600000000000,37
20010,594777600000000000,37
20011,-1373500800000000000,37
20012,290908800000000000,37
20013,1443225600000000000,37
20014,1437782400000000000,37
20015,29635200000000000,37
20016,594000000000000000,37
20017,594864000000000000,37
20018,568425600000000000,37
20019,331257600000000000,37
20020,1304467200000000000,37
20021,-147398400000000000,37
20022,-1269648000000000000,37
20023,135216000000000000,37
20024,-73958400000000000,37
20025,1448236800000000000,37
20026,-1280016000000000000,37
20027,823219200000000000,37
20028,12355200000000000,37
20029,11836800000000000,37
20030,1525651200000000000,37
20031,-1084665600000000000,37
20032,-1117238400000000000,37
20033,91929600000000000,37
20034,-974419200000000000,37
20035,217123200000000000,37
20036,341798400000000000,37
20037,521769600000000000,37
20038,1419552000000000000,37
20039,-1348099200000000000,37
20040,276393600000000000,37
20041,504835200000000000,37
20042,1294272000000000000,37
20043,-1237507200000000000,37
20044,-763171200000000000,37
20045,-1347667200000000000,37
20046,186883200000000000,37
20047,1294617600000000000,37
20048,-1280880000000000000,37
20049,822528000000000000,37
20050,-1351036800000000000,37
20051,24364800000000000,37
20052,-1380931200000000000,37
20053,163728000000000000,37
20054,416016000000000000,37
20055,-1084320000000000000,37
20056,-1414281600000000000,37
20057,1423785600000000000,37
20058,1423612800000000000,37
20059,-138758400000000000,37
20060,1513296000000000000,37
20061,1330905600000000000,37
20062,401932800000000000,37
20063,-1031443200000000000,37
20064,-122169600000000000,37
20065,580780800000000000,37
20066,1421366400000000000,37
20067,1448928000000000000,37
20068,-1165104000000000000,37
20069,1525737600000000000,37
20070,-1024963200000000000,37
20071,505872000000000000,37
20072,1330387200000000000,37
20073,1461369600000000000,37
20074,1448064000000000000,37
20075,325296000000000000,37
20076,455328000000000000,37
20077,-1235088000000000000,37
20078,66873600000000000,37
20079,-1235001600000000000,37
20080,1448755200000000000,37
20081,1448582400000000000,37
20082,443232000000000000,37
20083,-1370304000000000000,37
20084,-1282694400000000000,37
20085,1324598400000000000,37
20086,462672000000000000,37
20087,-19440000000000000,37
20088,-285206400000000000,37
20089,-1280707200000000000,37
20090,-1541808000000000000,37
20091,-1413244800000000000,37
20092,299808000000000000,37
20093,-177379200000000000,37
20094,-287539200000000000,37
20095,-177465600000000000,37
20096,345945600000000000,37
20097,766713600000000000,37
20098,-1079568000000000000,37
20099,92361600000000000,37
20100,299721600000000000,37
20101,277171200000000000,37
20102,8640000000000000,37
20103,-1276041600000000000,37
20104,1491955200000000000,37
20105,-1415577600000000000,37
20106,323222400000000000,37
20107,-1371772800000000000,37
20108,618537600000000000,37
20109,-1168473600000000000,37
20110,-79401600000000000,37
20111,-1106697600000000000,37
20112,1297123200000000000,37
20113,-758505600000000000,37
20114,1428364800000000000,37
20115,618624000000000000,37
20116,-1416096000000000000,37
20117,1428624000000000000,37
20118,229305600000000000,37
20119,1446595200000000000,37
20120,342748800000000000,37
20121,1334880000000000000,37
20122,642816000000000000,37
20123,-313113600000000000,37
20124,227836800000000000,37
20125,340761600000000000,37
20126,-1145404800000000000,37
20127,-1106265600000000000,37
20128,1538438400000000000,37
20129,-1381881600000000000,37
20130,-1369526400000000000,37
20131,420940800000000000,37
20132,-760492800000000000,37
20133,554947200000000000,37
20134,32140800000000000,37
20135,1426291200000000000,37
20136,534124800000000000,37
20137,647740800000000000,37
20138,1452729600000000000,37
20139,642643200000000000,37
20140,699062400000000000,36
20141,276480000000000000,36
20142,1500940800000000000,36
20143,-26006400000000000,36
20144,118972800000000000,36
20145,-244080000000000000,36
20146,252720000000000000,36
20147,145497600000000000,36
20148,-67132800000000000,36
20149,-1475107200000000000,36
20150,569721600000000000,36
20151,684979200000000000,36
20152,1506038400000000000,36
20153,-1585440000000000000,36
20154,-13132800000000000,36
20155,1375056000000000000,36
20156,-1326758400000000000,36
20157,766022400000000000,36
20158,200275200000000000,36
20159,274060800000000000,36
20160,448502400000000000,36
20161,41990400000000000,36
20162,-306201600000000000,36
20163,1305244800000000000,36
20164,-245376000000000000,36
20165,-1132185600000000000,36
20166,-1366243200000000000,36
20167,56764800000000000,36
20168,-53913600000000000,36
20169,54604800000000000,36
20170,276307200000000000,36
20171,322790400000000000,36
20172,690681600000000000,36
20173,328320000000000000,36
20174,-11404800000000000,36
20175,1296000000000000000,36
20176,759974400000000000,36
20177,-1196467200000000000,36
20178,1530921600000000000,36
20179,-1319068800000000000,36
20180,255744000000000000,36
20181,-238377600000000000,36
20182,323308800000000000,36
20183,-1546128000000000000,36
20184,-1318982400000000000,36
20185,284342400000000000,36
20186,1295222400000000000,36
20187,1372464000000000000,36
20188,-309225600000000000,36
20189,1498348800000000000,36
20190,-1367798400000000000,36
20191,1300838400000000000,36
20192,198720000000000000,36
20193,1370044800000000000,36
20194,-26956800000000000,36
20195,-61516800000000000,36
20196,499478400000000000,36
20197,1297641600000000000,36
20198,-1094083200000000000,36
20199,177811200000000000,36
20200,370224000000000000,36
20201,-1540944000000000000,36
20202,-1368403200000000000,36
20203,1516665600000000000,36
20204,198892800000000000,36
20205,255398400000000000,36
20206,-1327276800000000000,36
20207,114825600000000000,36
20208,604022400000000000,36
20209,-1593820800000000000,36
20210,-1323820800000000000,36
20211,-66009600000000000,36
20212,114480000000000000,36
20213,1530576000000000000,36
20214,274579200000000000,36
20215,312249600000000000,36
20216,-62380800000000000,36
20217,254016000000000000,36
20218,37929600000000000,36
20219,-1388102400000000000,36
20220,-1199404800000000000,36
20221,-1596067200000000000,36
20222,27475200000000000,36
20223,365990400000000000,36
20224,26697600000000000,36
20225,758332800000000000,36
20226,-1191715200000000000,36
20227,-52099200000000000,36
20228,257385600000000000,36
20229,17884800000000000,36
20230,1530662400000000000,36
20231,180316800000000000,36
20232,197683200000000000,36
20233,-1467244800000000000,36
20234,-1144108800000000000,36
20235,1505779200000000000,36
20236,-231379200000000000,36
20237,1499558400000000000,36
20238,199670400000000000,36
20239,151977600000000000,36
20240,366681600000000000,36
20241,274665600000000000,36
20242,312076800000000000,36
20243,151372800000000000,36
20244,1336608000000000000,36
20245,-1149811200000000000,36
20246,1328227200000000000,36
20247,1524441600000000000,36
20248,-1489017600000000000,36
20249,-58579200000000000,36
20250,-287280000000000000,36
20251,-1490227200000000000,36
20252,-684979200000000000,36
20253,-76550400000000000,36
20254,-1509667200000000000,36
20255,-940377600000000000,36
20256,873158400000000000,36
20257,-333504000000000000,36
20258,512265600000000000,36
20259,1327276800000000000,36
20260,341020800000000000,36
20261,600134400000000000,36
20262,-1338595200000000000,36
20263,1518048000000000000,36
20264,1503014400000000000,36
20265,1327622400000000000,36
20266,1525132800000000000,36
20267,736128000000000000,36
20268,-1137369600000000000,36
20269,1348531200000000000,36
20270,262051200000000000,36
20271,357350400000000000,36
20272,269568000000000000,36
20273,124675200000000000,36
20274,-1512259200000000000,36
20275,468201600000000000,36
20276,135734400000000000,36
20277,-85881600000000000,36
20278,338428800000000000,36
20279,713577600000000000,36
20280,1493078400000000000,36
20281,1350086400000000000,36
20282,125884800000000000,36
20283,357091200000000000,36
20284,125452800000000000,36
20285,438220800000000000,36
20286,1524182400000000000,36
20287,46569600000000000,36
20288,-1354406400000000000,36
