,index,length_of_stay_in_days
25732,22.847917556762695,4
25733,18.337499618530273,4
25734,14.14236068725586,4
25735,18.342361450195312,4
25736,20.24652862548828,4
25737,28.01736068725586,4
25738,23.45833396911621,4
25739,20.22361183166504,4
25740,18.38194465637207,4
25741,19.725000381469727,4
25742,18.413888931274414,4
25743,22.827777862548828,4
25744,20.19444465637207,4
25745,14.079166412353516,4
25746,22.82638931274414,4
25747,18.42013931274414,4
25748,20.190277099609375,4
25749,18.424999237060547,4
25750,31.913888931274414,4
25751,15.55555534362793,4
25752,18.427778244018555,4
25753,18.43055534362793,4
25754,20.184722900390625,4
25755,27.952083587646484,4
25756,20.183332443237305,4
25757,20.181943893432617,4
25758,20.195833206176758,4
25759,27.96875,4
25760,19.206249237060547,4
25761,25.077083587646484,4
25762,26.573610305786133,4
25763,27.992361068725586,4
25764,20.219444274902344,4
25765,27.481250762939453,4
25766,20.21875,4
25767,18.388195037841797,4
25768,27.98819351196289,4
25769,20.217361450195312,4
25770,21.133333206176758,4
25771,18.398611068725586,4
25772,25.075695037841797,4
25773,18.40138816833496,4
25774,20.210416793823242,4
25775,24.587499618530273,4
25776,20.209028244018555,4
25777,21.288888931274414,4
25778,18.325000762939453,4
25779,19.713193893432617,4
25780,22.85069465637207,4
25781,20.3125,4
25782,17.58888816833496,4
25783,26.360416412353516,4
25784,19.703472137451172,4
25785,18.24305534362793,4
25786,30.03819465637207,4
25787,14.196527481079102,4
25788,13.258333206176758,4
25789,18.252777099609375,4
25790,26.85763931274414,4
25791,28.85555648803711,4
25792,18.254167556762695,4
25793,21.68055534362793,4
25794,18.258333206176758,4
25795,18.2590274810791,4
25796,19.220138549804688,4
25797,18.26388931274414,4
25798,18.240278244018555,4
25799,18.811111450195312,4
25800,29.856250762939453,4
25801,18.23055648803711,4
25802,28.115278244018555,4
25803,19.2409725189209,4
25804,21.679861068725586,4
25805,22.87152862548828,4
25806,19.238889694213867,4
25807,29.95833396911621,4
25808,20.32430648803711,4
25809,11.633333206176758,4
25810,19.0715274810791,4
25811,20.3215274810791,4
25812,23.950000762939453,4
25813,19.69444465637207,4
25814,21.16666603088379,4
25815,19.22916603088379,4
25816,18.23819351196289,4
25817,18.238889694213867,4
25818,20.301389694213867,4
25819,18.26944351196289,4
25820,18.320833206176758,4
25821,22.85416603088379,4
25822,22.64583396911621,4
25823,14.162500381469727,4
25824,18.29861068725586,4
25825,10.502778053283691,4
25826,15.433333396911621,4
25827,13.588889122009277,4
25828,18.30555534362793,4
25829,28.046527862548828,4
25830,14.168055534362793,4
25831,16.03333282470703,4
25832,14.148611068725586,4
25833,20.26388931274414,4
25834,20.44444465637207,4
25835,24.625694274902344,4
25836,28.0402774810791,4
25837,18.318750381469727,4
25838,24.643749237060547,4
25839,18.290971755981445,4
25840,22.286806106567383,4
25841,20.290971755981445,4
25842,18.271528244018555,4
25843,22.427778244018555,4
25844,14.17430591583252,4
25845,20.293750762939453,4
25846,18.275693893432617,4
25847,18.277082443237305,4
25848,18.278472900390625,4
25849,22.860416412353516,4
25850,22.290971755981445,4
25851,29.856945037841797,4
25852,14.170833587646484,4
25853,10.516666412353516,4
25854,26.44097137451172,4
25855,19.7097225189209,4
25856,22.289583206176758,4
25857,19.217361450195312,4
25858,20.17708396911621,4
25859,29.86458396911621,4
25860,15.566666603088379,4
25861,22.78333282470703,4
25862,31.90833282470703,4
25863,18.570138931274414,4
25864,25.061805725097656,4
25865,20.07986068725586,4
25866,13.646528244018555,4
25867,29.952083587646484,4
25868,22.657638549804688,4
25869,19.174999237060547,4
25870,21.011110305786133,4
25871,22.782638549804688,4
25872,20.075000762939453,4
25873,18.57986068725586,4
25874,20.073610305786133,4
25875,20.072221755981445,4
25876,13.63611125946045,4
25877,18.582639694213867,4
25878,20.084028244018555,4
25879,26.695833206176758,4
25880,13.631250381469727,4
25881,10.300694465637207,4
25882,18.299999237060547,4
25883,27.863889694213867,4
25884,12.76805591583252,4
25885,26.8347225189209,4
25886,18.552778244018555,4
25887,18.5534725189209,4
25888,27.86111068725586,4
25889,19.18402862548828,4
25890,13.289583206176758,4
25891,24.09722137451172,4
25892,13.654861450195312,4
25893,18.5625,4
25894,20.088193893432617,4
25895,18.563888549804688,4
25896,24.440277099609375,4
25897,20.086111068725586,4
25898,22.778472900390625,4
25899,20.068056106567383,4
25900,27.86458396911621,4
25901,27.80555534362793,4
25902,13.598610877990723,4
25903,13.597916603088379,4
25904,24.01388931274414,4
25905,18.626388549804688,4
25906,20.02430534362793,4
25907,20.022916793823242,4
25908,20.021528244018555,4
25909,13.595138549804688,4
25910,20.04305648803711,4
25911,21.710416793823242,4
25912,21.827777862548828,4
25913,18.63888931274414,4
25914,21.899999618530273,4
25915,20.015972137451172,4
25916,18.64236068725586,4
25917,20.015277862548828,4
25918,18.700000762939453,4
25919,20.043750762939453,4
25920,20.06736183166504,4
25921,19.711111068725586,4
25922,20.065277099609375,4
25923,18.588193893432617,4
25924,22.775693893432617,4
25925,27.828472137451172,4
25926,20.061805725097656,4
25927,13.621527671813965,4
25928,13.618749618530273,4
25929,22.77083396911621,4
25930,19.745832443237305,4
25931,20.049999237060547,4
25932,18.606250762939453,4
25933,20.04861068725586,4
25934,20.047222137451172,4
25935,19.174304962158203,4
25936,21.70833396911621,4
25937,27.81597137451172,4
25938,18.547222137451172,4
25939,22.786806106567383,4
25940,37.67708206176758,4
25941,18.479860305786133,4
25942,20.159027099609375,4
25943,20.877777099609375,4
25944,24.434722900390625,4
25945,34.12916564941406,4
25946,20.148611068725586,4
25947,18.478471755981445,4
25948,23.986804962158203,4
25949,19.729860305786133,4
25950,32.70277786254883,4
25951,18.481945037841797,4
25952,29.86805534362793,4
25953,27.90972137451172,4
25954,22.806249618530273,4
25955,26.648611068725586,4
25956,20.143054962158203,4
25957,27.904861450195312,4
25958,20.15972137451172,4
25959,20.16319465637207,4
25960,18.494443893432617,4
25961,22.816667556762695,4
25962,17.359027862548828,4
25963,23.979860305786133,4
25964,19.19791603088379,4
25965,20.170833587646484,4
25966,18.450695037841797,4
25967,27.484027862548828,4
25968,18.453472137451172,4
25969,27.93402862548828,4
25970,18.463193893432617,4
25971,20.17013931274414,4
25972,16.4777774810791,4
25973,27.931943893432617,4
25974,24.100000381469727,4
25975,27.93055534362793,4
25976,20.1652774810791,4
25977,20.163888931274414,4
25978,17.9777774810791,4
25979,19.731250762939453,4
25980,19.186805725097656,4
25981,27.87847137451172,4
25982,18.524999618530273,4
25983,21.801389694213867,4
25984,27.88541603088379,4
25985,18.52777862548828,4
25986,10.324305534362793,4
25987,10.600000381469727,4
25988,20.108333587646484,4
25989,18.537500381469727,4
25990,18.52430534362793,4
25991,18.538888931274414,4
25992,22.793750762939453,4
25993,18.54166603088379,4
25994,19.735416412353516,4
25995,20.1027774810791,4
25996,22.79166603088379,4
25997,13.675000190734863,4
25998,10.329166412353516,4
25999,21.831249237060547,4
26000,22.802778244018555,4
26001,27.890277862548828,4
26002,20.134721755981445,4
26003,18.50208282470703,4
26004,23.994443893432617,4
26005,17.11111068725586,4
26006,18.508333206176758,4
26007,18.5090274810791,4
26008,20.125694274902344,4
26009,18.514583587646484,4
26010,21.698610305786133,4
26011,21.697221755981445,4
26012,18.515972137451172,4
26013,18.516666412353516,4
26014,22.35416603088379,4
26015,15.600000381469727,4
26016,13.838889122009277,4
26017,21.69791603088379,4
26018,21.9465274810791,4
26019,18.436805725097656,4
26020,14.484027862548828,4
26021,21.12152862548828,4
26022,15.14305591583252,4
26023,14.737500190734863,4
26024,14.73888874053955,4
26025,21.53819465637207,4
26026,29.45486068725586,4
26027,15.140277862548828,4
26028,16.695833206176758,4
26029,16.695138931274414,4
26030,15.26388931274414,4
26031,15.744444847106934,4
26032,11.508333206176758,4
26033,23.117361068725586,4
26034,16.693056106567383,4
26035,16.415971755981445,4
26036,16.417360305786133,4
26037,16.629167556762695,4
26038,15.619444847106934,4
26039,15.345138549804688,4
26040,20.967361450195312,4
26041,16.418750762939453,4
26042,15.623611450195312,4
26043,22.09027862548828,4
26044,16.679861068725586,4
26045,15.627778053283691,4
26046,21.119443893432617,4
26047,21.884721755981445,4
26048,15.629166603088379,4
26049,22.065277099609375,4
26050,16.674304962158203,4
26051,22.88888931274414,4
26052,16.705554962158203,4
26053,15.14513874053955,4
26054,15.61180591583252,4
26055,15.610416412353516,4
26056,21.54513931274414,4
26057,15.350000381469727,4
26058,21.88194465637207,4
26059,16.736804962158203,4
26060,14.689583778381348,4
26061,16.735416412353516,4
26062,31.20833396911621,4
26063,14.692360877990723,4
26064,25.771528244018555,4
26065,21.882638931274414,4
26066,20.95694351196289,4
26067,14.703472137451172,4
26068,22.061805725097656,4
26069,16.720138549804688,4
26070,16.125694274902344,4
26071,23.1159725189209,4
26072,22.09166717529297,4
26073,11.493749618530273,4
26074,15.347916603088379,4
26075,15.261805534362793,4
26076,14.727083206176758,4
26077,20.960416793823242,4
26078,16.40833282470703,4
26079,16.12291717529297,4
26080,18.22222137451172,4
26081,12.324305534362793,4
26082,16.118749618530273,4
26083,21.125694274902344,4
26084,20.96180534362793,4
26085,14.777083396911621,4
26086,15.631250381469727,4
26087,16.671527862548828,4
26088,18.94444465637207,4
26089,25.368749618530273,4
26090,16.6472225189209,4
26091,20.987499237060547,4
26092,12.431944847106934,4
26093,20.98819351196289,4
26094,20.990278244018555,4
26095,24.755556106567383,4
26096,16.640972137451172,4
26097,23.17708396911621,4
26098,15.654166221618652,4
26099,16.640277862548828,4
26100,16.639583587646484,4
26101,15.654861450195312,4
26102,21.931943893432617,4
26103,15.659028053283691,4
26104,16.63888931274414,4
26105,16.638195037841797,4
26106,22.211111068725586,4
26107,12.272916793823242,4
26108,15.270833015441895,4
26109,16.636110305786133,4
26110,15.272916793823242,4
26111,16.429861068725586,4
26112,22.08680534362793,4
26113,15.66319465637207,4
26114,25.241666793823242,4
26115,16.632638931274414,4
26116,12.429861068725586,4
26117,15.668055534362793,4
26118,21.1159725189209,4
26119,15.340277671813965,4
26120,21.117361068725586,4
26121,16.648611068725586,4
26122,28.972917556762695,4
26123,20.97361183166504,4
26124,21.993749618530273,4
26125,22.200000762939453,4
26126,15.342361450195312,4
26127,13.44444465637207,4
26128,14.811805725097656,4
26129,16.661806106567383,4
26130,25.664583206176758,4
26131,16.42569351196289,4
26132,15.268750190734863,4
26133,12.435416221618652,4
26134,21.304166793823242,4
26135,15.64513874053955,4
26136,21.88541603088379,4
26137,20.976388931274414,4
26138,16.657638549804688,4
26139,16.656944274902344,4
26140,20.977083206176758,4
26141,16.653472900390625,4
26142,23.79305648803711,4
26143,27.011110305786133,4
26144,20.981250762939453,4
26145,14.835416793823242,4
26146,20.981945037841797,4
26147,21.995832443237305,4
26148,23.123611450195312,4
26149,20.98263931274414,4
26150,16.64930534362793,4
26151,16.738889694213867,4
26152,14.684721946716309,4
26153,15.60069465637207,4
26154,20.92361068725586,4
26155,15.554861068725586,4
26156,21.556943893432617,4
26157,23.797916412353516,4
26158,21.332639694213867,4
26159,16.836111068725586,4
26160,20.924999237060547,4
26161,16.391666412353516,4
26162,15.558333396911621,4
26163,16.83194351196289,4
26164,21.554861068725586,4
26165,20.9284725189209,4
26166,23.10763931274414,4
26167,21.331249237060547,4
26168,16.823610305786133,4
26169,25.84722137451172,4
26170,21.876388549804688,4
26171,15.560416221618652,4
26172,21.983333587646484,4
26173,16.815277099609375,4
26174,16.813194274902344,4
26175,20.93402862548828,4
26176,15.561805725097656,4
26177,11.445833206176758,4
26178,14.66944408416748,4
26179,15.259027481079102,4
26180,12.465971946716309,4
26181,14.670833587646484,4
26182,16.80069351196289,4
26183,16.393749237060547,4
26184,24.86458396911621,4
26185,16.322221755981445,4
26186,16.796527862548828,4
26187,16.850000381469727,4
26188,15.36388874053955,4
26189,21.139583587646484,4
26190,16.900693893432617,4
26191,15.543749809265137,4
26192,11.409028053283691,4
26193,21.56597137451172,4
26194,16.895139694213867,4
26195,21.56458282470703,4
26196,29.17361068725586,4
26197,16.384721755981445,4
26198,16.38541603088379,4
26199,15.363194465637207,4
26200,22.05902862548828,4
26201,16.88680648803711,4
26202,11.415971755981445,4
26203,20.9152774810791,4
26204,14.652083396911621,4
26205,16.87708282470703,4
26206,12.477083206176758,4
26207,12.33055591583252,4
26208,21.90833282470703,4
26209,16.143054962158203,4
26210,23.23819351196289,4
26211,16.861804962158203,4
26212,16.859722137451172,4
26213,21.13680648803711,4
26214,16.858333587646484,4
26215,12.473610877990723,4
26216,20.921527862548828,4
26217,33.735416412353516,4
26218,16.790971755981445,4
26219,15.597916603088379,4
26220,16.39930534362793,4
26221,16.76388931274414,4
26222,24.9284725189209,4
26223,16.400693893432617,4
26224,16.76180648803711,4
26225,12.26111125946045,4
26226,16.759721755981445,4
26227,16.7590274810791,4
26228,16.758333206176758,4
26229,15.584722518920898,4
26230,14.678472518920898,4
26231,12.384027481079102,4
26232,15.585416793823242,4
26233,14.679861068725586,4
26234,20.947221755981445,4
26235,14.683333396911621,4
26236,21.96666717529297,4
26237,16.74791717529297,4
26238,15.259721755981445,4
26239,22.09375,4
26240,16.74652862548828,4
26241,25.77083396911621,4
26242,15.352083206176758,4
26243,12.384721755981445,4
26244,25.57291603088379,4
26245,15.351388931274414,4
26246,35.06458282470703,4
26247,15.26111125946045,4
26248,15.147916793823242,4
26249,21.12847137451172,4
26250,28.95138931274414,4
26251,16.765277862548828,4
26252,15.565972328186035,4
26253,15.579166412353516,4
26254,16.39444351196289,4
26255,20.938888549804688,4
26256,22.988889694213867,4
26257,16.78819465637207,4
26258,20.93958282470703,4
26259,16.786806106567383,4
26260,15.567360877990723,4
26261,28.93958282470703,4
26262,11.456250190734863,4
26263,25.388195037841797,4
26264,24.829166412353516,4
26265,16.78125,4
26266,16.778472900390625,4
26267,21.132638931274414,4
26268,16.77638816833496,4
26269,21.984027862548828,4
26270,16.774999618530273,4
26271,16.772916793823242,4
26272,16.3972225189209,4
26273,21.984722137451172,4
26274,15.570833206176758,4
26275,16.77083396911621,4
26276,15.35486125946045,4
26277,15.574999809265137,4
26278,20.94236183166504,4
26279,16.398611068725586,4
26280,12.327083587646484,4
26281,20.943750381469727,4
26282,15.578472137451172,4
26283,16.630556106567383,4
26284,21.997222900390625,4
26285,28.91666603088379,4
26286,15.306944847106934,4
26287,16.456249237060547,4
26288,16.02916717529297,4
26289,15.806944847106934,4
26290,15.813194274902344,4
26291,15.126388549804688,4
26292,15.818055152893066,4
26293,29.049999237060547,4
26294,21.280555725097656,4
26295,15.82361125946045,4
26296,15.824305534362793,4
26297,15.824999809265137,4
26298,15.308333396911621,4
26299,16.513195037841797,4
26300,18.544445037841797,4
26301,15.83263874053955,4
26302,14.840277671813965,4
26303,21.061111450195312,4
26304,11.64305591583252,4
26305,16.51041603088379,4
26306,21.09722137451172,4
26307,15.839583396911621,4
26308,16.5090274810791,4
26309,21.096527099609375,4
26310,16.507638931274414,4
26311,16.50694465637207,4
26312,16.020139694213867,4
26313,15.304166793823242,4
26314,17.688888549804688,4
26315,16.50486183166504,4
26316,29.056249618530273,4
26317,15.804861068725586,4
26318,25.80902862548828,4
26319,16.433332443237305,4
26320,21.099306106567383,4
26321,12.406944274902344,4
26322,15.768750190734863,4
26323,16.534027099609375,4
26324,25.933332443237305,4
26325,22.00347137451172,4
26326,15.776389122009277,4
26327,21.103471755981445,4
26328,16.529861450195312,4
26329,15.130555152893066,4
26330,12.404861450195312,4
26331,29.038888931274414,4
26332,21.920833587646484,4
26333,21.049304962158203,4
26334,16.527082443237305,4
26335,16.52638816833496,4
26336,18.9777774810791,4
26337,15.07638931274414,4
26338,17.66666603088379,4
26339,15.785416603088379,4
26340,15.793055534362793,4
26341,16.523611068725586,4
26342,29.106250762939453,4
26343,25.8125,4
26344,16.52083396911621,4
26345,21.05208396911621,4
26346,16.040971755981445,4
26347,21.0534725189209,4
26348,15.127778053283691,4
26349,16.038888931274414,4
26350,15.303472518920898,4
26351,16.459028244018555,4
26352,16.502777099609375,4
26353,15.293055534362793,4
26354,16.016666412353516,4
26355,22.070833206176758,4
26356,15.929166793823242,4
26357,15.935416221618652,4
26358,12.39930534362793,4
26359,22.006250381469727,4
26360,22.075000762939453,4
26361,21.080554962158203,4
26362,29.0847225189209,4
26363,15.291666984558105,4
26364,16.48055648803711,4
26365,15.280555725097656,4
26366,25.79305648803711,4
26367,21.08194351196289,4
26368,24.177778244018555,4
26369,15.108333587646484,4
26370,16.01180648803711,4
26371,16.478471755981445,4
26372,15.286805152893066,4
26373,15.113194465637207,4
26374,15.97569465637207,4
26375,21.0847225189209,4
26376,15.977083206176758,4
26377,24.924304962158203,4
26378,21.268749237060547,4
26379,21.913888931274414,4
26380,16.47361183166504,4
26381,16.006250381469727,4
26382,15.117361068725586,4
26383,21.700000762939453,4
26384,16.018749237060547,4
26385,15.097222328186035,4
26386,13.466666221618652,4
26387,12.300694465637207,4
26388,29.751388549804688,4
26389,16.498611450195312,4
26390,16.4597225189209,4
26391,17.255556106567383,4
26392,29.063888549804688,4
26393,23.153472900390625,4
26394,18.200000762939453,4
26395,23.76041603088379,4
26396,23.667360305786133,4
26397,16.01944351196289,4
26398,16.493749618530273,4
26399,16.49305534362793,4
26400,23.15625,4
26401,23.17013931274414,4
26402,15.879860877990723,4
26403,16.491666793823242,4
26404,15.881250381469727,4
26405,21.889583587646484,4
26406,12.302778244018555,4
26407,23.758333206176758,4
26408,11.661805152893066,4
26409,21.073610305786133,4
26410,16.48958396911621,4
26411,21.07430648803711,4
26412,21.075695037841797,4
26413,15.906944274902344,4
26414,12.39513874053955,4
26415,18.122222900390625,4
26416,16.535417556762695,4
26417,21.525693893432617,4
26418,15.76805591583252,4
26419,25.21666717529297,4
26420,15.68055534362793,4
26421,15.33055591583252,4
26422,21.29861068725586,4
26423,16.596527099609375,4
26424,15.328472137451172,4
26425,11.570138931274414,4
26426,29.007638931274414,4
26427,16.59375,4
26428,15.6875,4
26429,25.827083587646484,4
26430,16.590972900390625,4
26431,22.06736183166504,4
26432,15.688194274902344,4
26433,14.936805725097656,4
26434,15.689583778381348,4
26435,12.41944408416748,4
26436,16.585416793823242,4
26437,12.418055534362793,4
26438,16.58194351196289,4
26439,16.580554962158203,4
26440,15.691666603088379,4
26441,16.579166412353516,4
26442,21.018749237060547,4
26443,12.279166221618652,4
26444,16.577083587646484,4
26445,21.020139694213867,4
26446,12.279861450195312,4
26447,11.587499618530273,4
26448,12.415277481079102,4
26449,21.006250381469727,4
26450,15.733333587646484,4
26451,16.4375,4
26452,21.00347137451172,4
26453,16.624305725097656,4
26454,13.644444465637207,4
26455,23.26180648803711,4
26456,12.428472518920898,4
26457,21.452083587646484,4
26458,16.618749618530273,4
26459,20.997222900390625,4
26460,22.822221755981445,4
26461,14.847916603088379,4
26462,21.532638549804688,4
26463,16.615278244018555,4
26464,14.859027862548828,4
26465,14.86388874053955,4
26466,25.61111068725586,4
26467,16.609027862548828,4
26468,25.779861450195312,4
26469,21.886110305786133,4
26470,15.677083015441895,4
26471,16.60763931274414,4
26472,15.677778244018555,4
26473,16.606945037841797,4
26474,14.588889122009277,4
26475,21.002777099609375,4
26476,15.678472518920898,4
26477,16.604860305786133,4
26478,21.53125,4
26479,15.679166793823242,4
26480,15.679861068725586,4
26481,14.897222518920898,4
26482,21.02083396911621,4
26483,15.002083778381348,4
26484,21.285417556762695,4
26485,16.551389694213867,4
26486,21.035417556762695,4
26487,18.38888931274414,4
26488,15.324305534362793,4
26489,22.014583587646484,4
26490,23.137500762939453,4
26491,16.059722900390625,4
26492,21.45694351196289,4
26493,15.731249809265137,4
26494,21.10555648803711,4
26495,24.87152862548828,4
26496,15.73888874053955,4
26497,16.05902862548828,4
26498,15.322916984558105,4
26499,23.775693893432617,4
26500,15.866666793823242,4
26501,15.743749618530273,4
26502,21.038888931274414,4
26503,21.0402774810791,4
26504,15.278471946716309,4
26505,15.745139122009277,4
26506,22.00208282470703,4
26507,21.040971755981445,4
26508,20.85555648803711,4
26509,23.77430534362793,4
26510,21.104860305786133,4
26511,22.08194351196289,4
26512,21.10416603088379,4
26513,16.538888931274414,4
26514,15.318750381469727,4
26515,21.10763931274414,4
26516,16.55208396911621,4
26517,25.65833282470703,4
26518,21.03472137451172,4
26519,21.02430534362793,4
26520,18.61111068725586,4
26521,20.200000762939453,4
26522,15.699305534362793,4
26523,16.56736183166504,4
26524,23.65972137451172,4
26525,11.594444274902344,4
26526,22.068056106567383,4
26527,15.70555591583252,4
26528,16.072221755981445,4
26529,16.44097137451172,4
26530,16.070138931274414,4
26531,16.56458282470703,4
26532,15.32638931274414,4
26533,16.44236183166504,4
26534,16.561805725097656,4
26535,16.561111450195312,4
26536,12.39236068725586,4
26537,15.712499618530273,4
26538,25.78472137451172,4
26539,15.32569408416748,4
26540,16.558332443237305,4
26541,16.55763816833496,4
26542,21.999305725097656,4
26543,15.720138549804688,4
26544,16.06944465637207,4
26545,15.72569465637207,4
26546,15.01319408416748,4
26547,15.726388931274414,4
26548,23.7277774810791,4
26549,16.868749618530273,4
26550,16.913888931274414,4
26551,15.17638874053955,4
26552,15.445138931274414,4
26553,20.785417556762695,4
26554,17.243749618530273,4
26555,20.786806106567383,4
26556,21.633333206176758,4
26557,23.07638931274414,4
26558,23.077083587646484,4
26559,23.81944465637207,4
26560,15.38611125946045,4
26561,21.964582443237305,4
26562,25.74652862548828,4
26563,23.714582443237305,4
26564,16.320138931274414,4
26565,27.877777099609375,4
26566,25.902082443237305,4
26567,16.3215274810791,4
26568,20.792360305786133,4
26569,23.202083587646484,4
26570,17.23263931274414,4
26571,14.519444465637207,4
26572,15.44861125946045,4
26573,20.794445037841797,4
26574,17.228471755981445,4
26575,23.818056106567383,4
26576,17.22569465637207,4
26577,14.520833015441895,4
26578,16.325000762939453,4
26579,15.449999809265137,4
26580,22.111804962158203,4
26581,20.782638549804688,4
26582,14.511805534362793,4
26583,20.777082443237305,4
26584,12.365972518920898,4
26585,16.299304962158203,4
26586,23.228471755981445,4
26587,17.264583587646484,4
26588,17.299999237060547,4
26589,23.070138931274414,4
26590,22.046527862548828,4
26591,23.710416793823242,4
26592,20.775693893432617,4
26593,12.543055534362793,4
26594,16.222917556762695,4
26595,17.25694465637207,4
26596,16.221527099609375,4
26597,28.83194351196289,4
26598,17.25,4
26599,25.738889694213867,4
26600,15.390972137451172,4
26601,16.309722900390625,4
26602,24.890277862548828,4
26603,16.220138549804688,4
26604,21.943750381469727,4
26605,15.440278053283691,4
26606,16.311805725097656,4
26607,15.389583587646484,4
26608,15.183333396911621,4
26609,23.22916603088379,4
26610,14.515972137451172,4
26611,16.31597137451172,4
26612,21.382638931274414,4
26613,16.32638931274414,4
26614,12.535416603088379,4
26615,14.539583206176758,4
26616,15.465277671813965,4
26617,16.332639694213867,4
26618,21.228471755981445,4
26619,17.193750381469727,4
26620,15.23680591583252,4
26621,17.19236183166504,4
26622,28.85416603088379,4
26623,17.19097137451172,4
26624,23.62847137451172,4
26625,21.588193893432617,4
26626,28.859027862548828,4
26627,17.18541717529297,4
26628,12.527083396911621,4
26629,17.18263816833496,4
26630,15.822221755981445,4
26631,14.540277481079102,4
26632,17.181249618530273,4
26633,21.231250762939453,4
26634,21.374305725097656,4
26635,17.179166793823242,4
26636,17.1784725189209,4
26637,17.17708396911621,4
26638,17.17569351196289,4
26639,25.751388549804688,4
26640,17.174999237060547,4
26641,17.174304962158203,4
26642,16.339582443237305,4
26643,15.476388931274414,4
26644,24.81597137451172,4
26645,12.172916412353516,4
26646,20.81597137451172,4
26647,16.33194351196289,4
26648,14.522916793823242,4
26649,21.902082443237305,4
26650,17.218055725097656,4
26651,24.813888549804688,4
26652,17.21666717529297,4
26653,16.328472137451172,4
26654,25.89236068725586,4
26655,15.452083587646484,4
26656,15.452777862548828,4
26657,17.21388816833496,4
26658,17.213193893432617,4
26659,14.523611068725586,4
26660,15.454166412353516,4
26661,17.209028244018555,4
26662,33.780555725097656,4
26663,24.88888931274414,4
26664,16.2097225189209,4
26665,20.806249618530273,4
26666,17.205554962158203,4
26667,25.890972137451172,4
26668,21.59375,4
26669,12.23680591583252,4
26670,12.532638549804688,4
26671,20.809722900390625,4
26672,20.81041717529297,4
26673,30.505556106567383,4
26674,21.17013931274414,4
26675,16.2277774810791,4
26676,15.393750190734863,4
26677,17.172222137451172,4
26678,21.950695037841797,4
26679,22.0402774810791,4
26680,22.03472137451172,4
26681,21.94930648803711,4
26682,18.16666603088379,4
26683,17.320833206176758,4
26684,12.214583396911621,4
26685,17.320138931274414,4
26686,20.73611068725586,4
26687,12.359027862548828,4
26688,16.271528244018555,4
26689,23.68958282470703,4
26690,16.299999237060547,4
26691,16.273611068725586,4
26692,16.240278244018555,4
26693,28.789583206176758,4
26694,20.738889694213867,4
26695,12.346528053283691,4
26696,14.499305725097656,4
26697,23.056249618530273,4
26698,20.73958396911621,4
26699,17.309722900390625,4
26700,17.30902862548828,4
26701,20.742361068725586,4
26702,23.058332443237305,4
26703,22.04166603088379,4
26704,20.74305534362793,4
26705,17.306249618530273,4
26706,23.82638931274414,4
26707,17.32291603088379,4
26708,20.734027862548828,4
26709,15.43055534362793,4
26710,14.155555725097656,4
26711,16.25486183166504,4
26712,17.354860305786133,4
26713,14.485416412353516,4
26714,17.35069465637207,4
26715,11.466666221618652,4
26716,21.2097225189209,4
26717,15.400694847106934,4
26718,17.34861183166504,4
26719,16.252777099609375,4
26720,16.25,4
26721,16.26180648803711,4
26722,23.836111068725586,4
26723,20.72569465637207,4
26724,12.556249618530273,4
26725,21.898611068725586,4
26726,20.7277774810791,4
26727,15.401389122009277,4
26728,17.335416793823242,4
26729,31.977083206176758,4
26730,15.402777671813965,4
26731,15.403471946716309,4
26732,15.210416793823242,4
26733,20.73055648803711,4
26734,15.355555534362793,4
26735,22.11805534362793,4
26736,23.049999237060547,4
26737,15.209028244018555,4
26738,25.717361450195312,4
26739,16.237499237060547,4
26740,14.502778053283691,4
26741,22.042360305786133,4
26742,17.277082443237305,4
26743,17.28472137451172,4
26744,21.95486068725586,4
26745,15.425000190734863,4
26746,21.6027774810791,4
26747,16.23055648803711,4
26748,24.893054962158203,4
26749,29.779861450195312,4
26750,17.280555725097656,4
26751,25.141666412353516,4
26752,12.36388874053955,4
26753,15.427083015441895,4
26754,17.278472900390625,4
26755,12.224305152893066,4
26756,21.190277099609375,4
26757,15.41319465637207,4
26758,21.18958282470703,4
26759,17.275693893432617,4
26760,25.90972137451172,4
26761,21.218055725097656,4
26762,23.20833396911621,4
26763,21.89444351196289,4
26764,20.76180648803711,4
26765,15.428472518920898,4
26766,16.200000762939453,4
26767,20.764583587646484,4
26768,21.960416793823242,4
26769,16.295833587646484,4
26770,21.945833206176758,4
26771,23.2097225189209,4
26772,15.42361068725586,4
26773,17.28611183166504,4
26774,12.54861068725586,4
26775,16.279861450195312,4
26776,12.345833778381348,4
26777,14.504860877990723,4
26778,16.23611068725586,4
26779,28.806249618530273,4
26780,15.413888931274414,4
26781,20.747222900390625,4
26782,20.822221755981445,4
26783,15.415277481079102,4
26784,15.415971755981445,4
26785,30.78125,4
26786,15.203472137451172,4
26787,17.29513931274414,4
26788,21.40277862548828,4
26789,23.059722900390625,4
26790,23.705554962158203,4
26791,20.751388549804688,4
26792,16.28611183166504,4
26793,20.75208282470703,4
26794,16.234722137451172,4
26795,23.06041717529297,4
26796,16.231945037841797,4
26797,21.191667556762695,4
26798,16.28819465637207,4
26799,15.42013931274414,4
26800,28.813194274902344,4
26801,15.422916412353516,4
26802,15.477083206176758,4
26803,15.282638549804688,4
26804,17.110416412353516,4
26805,17.06736183166504,4
26806,20.856250762939453,4
26807,21.5222225189209,4
26808,17.087499618530273,4
26809,21.87152862548828,4
26810,17.085416793823242,4
