,index,bmi_admit
1943,13.920000076293945,161
1944,19.81999969482422,161
1945,40.68000030517578,161
1946,17.68000030517578,161
1947,41.630001068115234,160
1948,41.099998474121094,160
1949,13.5600004196167,160
1950,13.420000076293945,160
1951,35.56999969482422,160
1952,13.350000381469727,160
1953,13.760000228881836,160
1954,36.5099983215332,159
1955,14.119999885559082,159
1956,35.40999984741211,159
1957,38.16999816894531,159
1958,45.72999954223633,159
1959,40.689998626708984,159
1960,17.649999618530273,159
1961,38.31999969482422,159
1962,35.79999923706055,158
1963,17.700000762939453,158
1964,36.65999984741211,158
1965,38.25,158
1966,14.529999732971191,158
1967,13.609999656677246,157
1968,35.04999923706055,157
1969,18.530000686645508,157
1970,34.41999816894531,157
1971,34.939998626708984,157
1972,40.43000030517578,157
1973,37.68000030517578,157
1974,13.279999732971191,157
1975,13.949999809265137,156
1976,36.09000015258789,156
1977,16.469999313354492,156
1978,14.720000267028809,156
1979,33.16999816894531,156
1980,19.350000381469727,156
1981,35.81999969482422,156
1982,38.22999954223633,156
1983,40.27000045776367,156
1984,17.190000534057617,156
1985,18.729999542236328,156
1986,36.599998474121094,156
1987,32.66999816894531,156
1988,16.989999771118164,156
1989,17.639999389648438,156
1990,37.90999984741211,156
1991,20.489999771118164,155
1992,16.729999542236328,155
1993,12.880000114440918,155
1994,37.36000061035156,155
1995,37.689998626708984,155
1996,35.630001068115234,155
1997,15.979999542236328,155
1998,18.43000030517578,154
1999,35.16999816894531,154
2000,37.540000915527344,154
2001,16.1200008392334,154
2002,37.560001373291016,154
2003,17.489999771118164,153
2004,39.619998931884766,153
2005,17.34000015258789,153
2006,39.380001068115234,153
2007,19.100000381469727,153
2008,13.020000457763672,153
2009,44.29999923706055,153
2010,39.06999969482422,153
2011,38.58000183105469,153
2012,39.27000045776367,152
2013,39.689998626708984,152
2014,18.389999389648438,152
2015,19.540000915527344,152
2016,18.90999984741211,152
2017,37.0099983215332,152
2018,18.959999084472656,152
2019,15.0,151
2020,14.350000381469727,151
2021,13.989999771118164,151
2022,40.459999084472656,151
2023,19.450000762939453,151
2024,13.829999923706055,150
2025,14.399999618530273,150
2026,35.38999938964844,150
2027,38.95000076293945,150
2028,37.369998931884766,150
2029,35.77000045776367,150
2030,37.06999969482422,150
2031,19.059999465942383,150
2032,41.15999984741211,150
2033,13.0600004196167,150
2034,39.439998626708984,150
2035,17.950000762939453,150
2036,38.900001525878906,149
2037,18.6299991607666,149
2038,15.09000015258789,149
2039,17.229999542236328,149
2040,14.850000381469727,149
2041,14.380000114440918,149
2042,32.630001068115234,149
2043,16.81999969482422,149
2044,37.400001525878906,148
2045,14.140000343322754,148
2046,18.270000457763672,148
2047,18.860000610351562,148
2048,37.40999984741211,148
2049,40.88999938964844,148
2050,13.390000343322754,148
2051,14.279999732971191,148
2052,33.540000915527344,148
2053,18.450000762939453,148
2054,14.449999809265137,147
2055,36.2400016784668,147
2056,14.039999961853027,147
2057,41.029998779296875,147
2058,19.239999771118164,147
2059,14.109999656677246,147
2060,19.030000686645508,147
2061,13.100000381469727,147
2062,31.229999542236328,147
2063,36.90999984741211,147
2064,41.400001525878906,147
2065,20.1299991607666,147
2066,15.5,147
2067,13.84000015258789,147
2068,36.790000915527344,147
2069,36.75,146
2070,18.350000381469727,146
2071,41.02000045776367,146
2072,39.5,146
2073,13.680000305175781,146
2074,37.04999923706055,146
2075,35.099998474121094,146
2076,13.779999732971191,146
2077,14.510000228881836,146
2078,35.060001373291016,146
2079,40.849998474121094,146
2080,40.75,146
2081,18.100000381469727,145
2082,13.789999961853027,145
2083,38.779998779296875,145
2084,14.880000114440918,145
2085,40.18000030517578,145
2086,38.36000061035156,145
2087,13.5,145
2088,36.630001068115234,145
2089,33.91999816894531,144
2090,12.949999809265137,144
2091,35.5,144
2092,36.709999084472656,144
2093,17.3700008392334,144
2094,41.65999984741211,144
2095,36.869998931884766,144
2096,14.619999885559082,143
2097,13.239999771118164,143
2098,13.9399995803833,143
2099,38.75,143
2100,36.68000030517578,143
2101,19.8700008392334,143
2102,18.3799991607666,143
2103,36.099998474121094,143
2104,13.739999771118164,142
2105,17.610000610351562,142
2106,35.380001068115234,142
2107,18.93000030517578,142
2108,14.079999923706055,142
2109,13.449999809265137,142
2110,40.189998626708984,142
2111,14.0,142
2112,14.149999618530273,142
2113,19.18000030517578,142
2114,13.569999694824219,142
2115,40.5099983215332,142
2116,39.720001220703125,141
2117,34.470001220703125,141
2118,37.619998931884766,141
2119,38.599998474121094,141
2120,34.810001373291016,141
2121,13.329999923706055,141
2122,17.8700008392334,141
2123,14.760000228881836,141
2124,18.739999771118164,140
2125,13.460000038146973,140
2126,35.86000061035156,140
2127,43.599998474121094,140
2128,39.650001525878906,140
2129,17.329999923706055,140
2130,14.649999618530273,140
2131,14.640000343322754,140
2132,18.18000030517578,140
2133,38.189998626708984,140
2134,18.0,139
2135,13.720000267028809,139
2136,15.4399995803833,139
2137,34.400001525878906,139
2138,38.86000061035156,139
2139,36.06999969482422,139
2140,14.489999771118164,139
2141,38.61000061035156,139
2142,41.81999969482422,139
2143,35.209999084472656,139
2144,14.210000038146973,138
2145,35.68000030517578,138
2146,13.899999618530273,138
2147,41.27000045776367,138
2148,13.960000038146973,138
2149,33.7400016784668,138
2150,14.229999542236328,138
2151,16.139999389648438,138
2152,12.829999923706055,138
2153,33.2599983215332,138
2154,37.38999938964844,138
2155,40.040000915527344,138
2156,13.970000267028809,137
2157,13.630000114440918,137
2158,14.289999961853027,137
2159,35.790000915527344,137
2160,34.0,137
2161,38.0,137
2162,13.529999732971191,137
2163,17.889999389648438,137
2164,16.649999618530273,137
2165,39.029998779296875,137
2166,17.59000015258789,137
2167,34.2400016784668,137
2168,17.139999389648438,137
2169,15.199999809265137,137
2170,40.31999969482422,136
2171,46.59000015258789,136
2172,35.470001220703125,136
2173,37.34000015258789,136
2174,15.15999984741211,136
2175,13.979999542236328,136
2176,14.5,136
2177,40.0,136
2178,43.939998626708984,136
2179,38.630001068115234,136
2180,17.559999465942383,136
2181,39.0,136
2182,37.18000030517578,136
2183,13.479999542236328,136
2184,39.560001373291016,136
2185,12.720000267028809,135
2186,14.920000076293945,135
2187,34.43000030517578,135
2188,38.7599983215332,135
2189,13.430000305175781,135
2190,34.790000915527344,135
2191,38.400001525878906,135
2192,36.86000061035156,135
2193,14.479999542236328,135
2194,18.06999969482422,135
2195,14.569999694824219,135
2196,38.15999984741211,135
2197,13.069999694824219,135
2198,13.600000381469727,135
2199,18.360000610351562,135
2200,16.309999465942383,135
2201,14.25,134
2202,38.65999984741211,134
2203,35.75,134
2204,37.599998474121094,134
2205,13.729999542236328,134
2206,15.819999694824219,134
2207,15.359999656677246,134
2208,12.920000076293945,134
2209,42.43000030517578,134
2210,38.310001373291016,134
2211,13.039999961853027,134
2212,15.020000457763672,134
2213,14.3100004196167,134
2214,13.640000343322754,134
2215,40.560001373291016,134
2216,13.670000076293945,134
2217,35.029998779296875,134
2218,40.34000015258789,134
2219,15.369999885559082,134
2220,17.459999084472656,133
2221,18.200000762939453,133
2222,17.260000228881836,133
2223,45.189998626708984,133
2224,36.459999084472656,133
2225,16.920000076293945,133
2226,35.91999816894531,133
2227,20.459999084472656,133
2228,14.789999961853027,133
2229,18.59000015258789,133
2230,16.329999923706055,133
2231,18.489999771118164,133
2232,38.650001525878906,132
2233,43.77000045776367,132
2234,35.31999969482422,132
2235,36.9900016784668,132
2236,39.36000061035156,132
2237,39.70000076293945,132
2238,41.63999938964844,132
2239,43.75,132
2240,13.1899995803833,132
2241,13.550000190734863,132
2242,16.969999313354492,132
2243,15.239999771118164,132
2244,13.369999885559082,132
2245,14.979999542236328,132
2246,18.520000457763672,132
2247,16.760000228881836,132
2248,14.15999984741211,132
2249,37.81999969482422,131
2250,36.060001373291016,131
2251,39.88999938964844,131
2252,12.739999771118164,131
2253,16.5,131
2254,12.789999961853027,131
2255,37.54999923706055,131
2256,16.06999969482422,131
2257,12.9399995803833,131
2258,17.81999969482422,131
2259,14.630000114440918,131
2260,14.359999656677246,131
2261,16.790000915527344,131
2262,36.529998779296875,131
2263,38.119998931884766,131
2264,14.100000381469727,131
2265,13.470000267028809,131
2266,14.579999923706055,131
2267,13.520000457763672,131
2268,16.799999237060547,130
2269,41.77000045776367,130
2270,13.15999984741211,130
2271,39.75,130
2272,13.199999809265137,130
2273,13.3100004196167,130
2274,13.850000381469727,130
2275,17.510000228881836,130
2276,14.329999923706055,130
2277,40.209999084472656,130
2278,18.6200008392334,130
2279,18.219999313354492,130
2280,32.15999984741211,130
2281,40.619998931884766,129
2282,16.8799991607666,129
2283,35.7599983215332,129
2284,38.560001373291016,129
2285,13.300000190734863,129
2286,17.06999969482422,129
2287,14.420000076293945,129
2288,14.260000228881836,129
2289,40.25,129
2290,16.440000534057617,129
2291,12.84000015258789,129
2292,42.599998474121094,128
2293,35.650001525878906,128
2294,13.130000114440918,128
2295,35.97999954223633,128
2296,35.720001220703125,128
2297,15.140000343322754,128
2298,41.369998931884766,128
2299,42.93000030517578,128
2300,16.010000228881836,128
2301,16.690000534057617,128
2302,12.649999618530273,128
2303,18.209999084472656,128
2304,13.380000114440918,128
2305,14.800000190734863,128
2306,14.050000190734863,128
2307,17.440000534057617,128
2308,14.710000038146973,128
2309,14.020000457763672,128
2310,13.0,127
2311,39.45000076293945,127
2312,13.699999809265137,127
2313,37.060001373291016,127
2314,14.6899995803833,127
2315,14.9399995803833,127
2316,37.22999954223633,127
2317,38.689998626708984,127
2318,13.399999618530273,127
2319,15.069999694824219,126
2320,17.959999084472656,126
2321,35.63999938964844,126
2322,20.260000228881836,126
2323,12.760000228881836,126
2324,12.460000038146973,126
2325,14.739999771118164,126
2326,36.45000076293945,126
2327,17.030000686645508,126
2328,40.439998626708984,126
2329,39.25,126
2330,13.869999885559082,126
2331,37.33000183105469,126
2332,15.119999885559082,126
2333,37.84000015258789,126
2334,13.890000343322754,125
2335,14.369999885559082,125
2336,38.5,125
2337,38.209999084472656,125
2338,41.45000076293945,125
2339,37.720001220703125,125
2340,37.79999923706055,125
2341,15.550000190734863,125
2342,13.75,125
2343,39.29999923706055,125
2344,14.8100004196167,125
2345,14.829999923706055,125
2346,39.09000015258789,125
2347,34.630001068115234,125
2348,13.489999771118164,125
2349,37.09000015258789,125
2350,12.979999542236328,125
2351,17.170000076293945,125
2352,36.70000076293945,125
2353,12.800000190734863,125
2354,39.849998474121094,125
2355,36.40999984741211,125
2356,17.18000030517578,125
2357,12.859999656677246,124
2358,36.7400016784668,124
2359,19.1200008392334,124
2360,14.680000305175781,124
2361,35.41999816894531,124
2362,14.460000038146973,124
2363,13.800000190734863,124
2364,37.849998474121094,124
2365,15.489999771118164,124
2366,16.6200008392334,124
2367,13.289999961853027,124
2368,39.16999816894531,124
2369,37.70000076293945,124
2370,36.41999816894531,124
2371,39.58000183105469,124
2372,19.6200008392334,124
2373,37.52000045776367,124
2374,14.199999809265137,124
2375,42.88999938964844,124
2376,14.390000343322754,124
2377,38.529998779296875,124
2378,14.40999984741211,124
2379,40.970001220703125,123
2380,16.65999984741211,123
2381,41.61000061035156,123
2382,39.290000915527344,123
2383,18.770000457763672,123
2384,17.059999465942383,123
2385,14.779999732971191,123
2386,17.829999923706055,123
2387,18.459999084472656,123
2388,14.670000076293945,123
2389,12.5600004196167,123
2390,41.31999969482422,123
2391,14.010000228881836,123
2392,15.6899995803833,123
2393,12.770000457763672,123
2394,14.59000015258789,123
2395,13.029999732971191,123
2396,19.280000686645508,122
2397,15.039999961853027,122
2398,14.470000267028809,122
2399,15.3100004196167,122
2400,18.40999984741211,122
2401,44.91999816894531,122
2402,36.22999954223633,122
2403,13.109999656677246,122
2404,15.9399995803833,122
2405,39.779998779296875,122
2406,13.710000038146973,122
2407,37.349998474121094,122
2408,19.09000015258789,122
2409,12.960000038146973,122
2410,13.40999984741211,121
2411,16.979999542236328,121
2412,17.979999542236328,121
2413,42.27000045776367,121
2414,19.360000610351562,121
2415,14.34000015258789,121
2416,12.279999732971191,121
2417,43.84000015258789,121
2418,37.97999954223633,121
2419,39.79999923706055,121
2420,38.029998779296875,121
2421,13.220000267028809,121
2422,16.25,121
2423,41.0099983215332,121
2424,40.29999923706055,120
2425,14.180000305175781,120
2426,18.809999465942383,120
2427,13.59000015258789,120
2428,12.75,120
2429,13.8100004196167,120
2430,13.65999984741211,120
2431,18.059999465942383,120
2432,12.59000015258789,120
2433,12.5,120
2434,37.869998931884766,120
2435,41.18000030517578,120
2436,15.8100004196167,120
2437,12.869999885559082,120
2438,14.539999961853027,119
2439,14.960000038146973,119
2440,37.529998779296875,119
2441,12.710000038146973,119
2442,16.530000686645508,119
2443,38.709999084472656,119
2444,16.399999618530273,119
2445,40.400001525878906,119
2446,18.040000915527344,119
2447,41.209999084472656,119
2448,18.260000228881836,119
2449,12.199999809265137,119
2450,12.890000343322754,119
2451,12.630000114440918,119
2452,15.430000305175781,119
2453,15.180000305175781,119
2454,14.09000015258789,119
2455,15.779999732971191,119
2456,15.279999732971191,119
2457,14.84000015258789,119
2458,35.45000076293945,118
2459,14.699999809265137,118
2460,38.880001068115234,118
2461,13.09000015258789,118
2462,36.349998474121094,118
2463,38.540000915527344,118
2464,37.040000915527344,118
2465,14.899999618530273,118
2466,36.27000045776367,118
2467,42.79999923706055,118
2468,17.670000076293945,118
2469,41.150001525878906,118
2470,38.150001525878906,118
2471,42.61000061035156,118
2472,15.229999542236328,118
2473,17.040000915527344,118
2474,40.56999969482422,117
2475,12.670000076293945,117
2476,16.450000762939453,117
2477,42.279998779296875,117
2478,13.210000038146973,117
2479,18.229999542236328,117
2480,17.399999618530273,117
2481,15.800000190734863,117
2482,40.41999816894531,117
2483,17.309999465942383,117
2484,38.47999954223633,117
2485,15.34000015258789,117
2486,13.4399995803833,117
2487,13.079999923706055,117
2488,36.0,117
2489,44.7599983215332,117
2490,15.479999542236328,117
2491,17.020000457763672,117
2492,16.510000228881836,117
2493,40.150001525878906,117
2494,15.970000267028809,116
2495,15.1899995803833,116
2496,41.970001220703125,116
2497,43.2599983215332,116
2498,15.59000015258789,116
2499,14.859999656677246,116
2500,14.890000343322754,116
2501,14.930000305175781,116
2502,36.93000030517578,116
2503,14.989999771118164,116
2504,36.83000183105469,116
2505,15.0600004196167,116
2506,44.099998474121094,116
2507,15.149999618530273,116
2508,17.780000686645508,116
2509,15.170000076293945,116
2510,39.119998931884766,116
2511,12.609999656677246,116
2512,14.1899995803833,116
2513,12.989999771118164,116
2514,15.40999984741211,115
2515,13.229999542236328,115
2516,41.380001068115234,115
2517,17.989999771118164,115
2518,39.52000045776367,115
2519,12.6899995803833,115
2520,14.430000305175781,115
2521,16.059999465942383,115
2522,40.09000015258789,115
2523,15.710000038146973,115
2524,16.260000228881836,115
2525,13.119999885559082,115
2526,12.550000190734863,115
2527,15.680000305175781,115
2528,15.949999809265137,115
2529,14.130000114440918,115
2530,15.789999961853027,114
2531,14.949999809265137,114
2532,35.599998474121094,114
2533,37.27000045776367,114
2534,43.93000030517578,114
2535,13.510000228881836,114
2536,13.819999694824219,114
2537,38.83000183105469,114
2538,15.960000038146973,114
2539,15.109999656677246,114
2540,17.100000381469727,114
2541,36.43000030517578,114
2542,14.270000457763672,114
2543,13.90999984741211,114
2544,13.930000305175781,114
2545,16.229999542236328,114
2546,16.15999984741211,114
2547,16.1299991607666,114
2548,45.349998474121094,114
2549,44.93000030517578,114
2550,12.729999542236328,114
2551,39.7400016784668,114
2552,16.540000915527344,113
2553,39.59000015258789,113
2554,37.16999816894531,113
2555,35.09000015258789,113
2556,44.47999954223633,113
2557,16.389999389648438,113
2558,15.079999923706055,113
2559,16.40999984741211,113
2560,40.900001525878906,113
2561,17.149999618530273,113
2562,38.060001373291016,113
2563,37.47999954223633,113
2564,42.15999984741211,113
2565,47.2599983215332,113
2566,17.280000686645508,113
2567,37.5099983215332,113
2568,17.209999084472656,112
2569,16.190000534057617,112
2570,40.83000183105469,112
2571,15.029999732971191,112
2572,33.029998779296875,112
2573,42.45000076293945,112
2574,13.140000343322754,112
2575,17.1299991607666,112
2576,15.510000228881836,112
2577,13.619999885559082,112
2578,40.709999084472656,112
2579,15.270000457763672,112
2580,15.210000038146973,112
2581,12.600000381469727,112
2582,15.460000038146973,112
2583,12.899999618530273,112
2584,12.489999771118164,111
2585,15.579999923706055,111
2586,38.869998931884766,111
2587,12.640000343322754,111
2588,40.13999938964844,111
2589,16.809999465942383,111
2590,15.869999885559082,111
2591,18.149999618530273,111
2592,15.670000076293945,111
2593,37.959999084472656,111
2594,14.770000457763672,111
2595,42.189998626708984,111
2596,14.600000381469727,111
2597,38.9900016784668,111
2598,12.930000305175781,111
2599,15.449999809265137,110
2600,15.5600004196167,110
2601,41.93000030517578,110
2602,15.350000381469727,110
2603,41.709999084472656,110
2604,42.22999954223633,110
2605,34.88999938964844,110
2606,41.189998626708984,110
2607,44.43000030517578,110
2608,40.810001373291016,110
2609,13.579999923706055,110
2610,12.779999732971191,110
2611,42.34000015258789,110
2612,12.539999961853027,110
2613,37.779998779296875,110
2614,14.4399995803833,110
2615,41.790000915527344,110
2616,18.030000686645508,109
2617,18.68000030517578,109
2618,37.630001068115234,109
2619,12.319999694824219,109
2620,18.110000610351562,109
2621,15.930000305175781,109
2622,13.180000305175781,109
2623,39.08000183105469,109
2624,15.770000457763672,109
2625,16.90999984741211,109
2626,15.289999961853027,109
2627,40.02000045776367,109
2628,41.09000015258789,109
2629,38.099998474121094,109
2630,15.729999542236328,109
2631,15.050000190734863,109
2632,37.91999816894531,108
2633,43.060001373291016,108
2634,41.5099983215332,108
2635,41.41999816894531,108
2636,13.149999618530273,108
2637,42.619998931884766,108
2638,41.97999954223633,108
2639,12.850000381469727,108
2640,17.600000381469727,108
2641,45.61000061035156,108
2642,14.65999984741211,108
2643,12.1899995803833,108
2644,14.970000267028809,108
2645,13.859999656677246,108
2646,12.520000457763672,108
2647,38.54999923706055,108
2648,38.5099983215332,108
2649,17.200000762939453,108
2650,36.54999923706055,108
2651,12.819999694824219,107
2652,13.34000015258789,107
2653,14.90999984741211,107
2654,17.520000457763672,107
2655,13.359999656677246,107
2656,15.399999618530273,107
2657,36.380001068115234,107
2658,15.329999923706055,107
2659,14.319999694824219,107
2660,16.09000015258789,106
2661,39.61000061035156,106
2662,17.270000457763672,106
2663,42.52000045776367,106
2664,40.290000915527344,106
2665,16.0,106
2666,42.18000030517578,106
2667,42.060001373291016,106
2668,15.640000343322754,106
2669,38.06999969482422,106
2670,15.010000228881836,106
2671,16.959999084472656,106
2672,14.170000076293945,106
2673,40.63999938964844,106
2674,39.22999954223633,106
2675,15.880000114440918,106
2676,38.63999938964844,106
2677,16.100000381469727,106
2678,17.1200008392334,106
2679,16.549999237060547,106
2680,15.470000267028809,106
2681,18.280000686645508,106
2682,40.59000015258789,106
2683,17.6200008392334,106
2684,16.700000762939453,105
2685,39.4900016784668,105
2686,40.81999969482422,105
2687,43.099998474121094,105
2688,37.9900016784668,105
2689,16.8700008392334,105
2690,13.6899995803833,105
2691,16.239999771118164,105
2692,38.04999923706055,105
2693,13.260000228881836,105
2694,41.880001068115234,105
2695,42.04999923706055,105
2696,12.329999923706055,105
2697,16.360000610351562,105
2698,15.600000381469727,105
2699,13.25,104
2700,42.380001068115234,104
2701,14.75,104
2702,42.7599983215332,104
2703,17.110000610351562,104
2704,41.70000076293945,104
2705,14.729999542236328,104
2706,18.049999237060547,104
2707,14.5600004196167,104
2708,41.59000015258789,104
2709,43.43000030517578,104
2710,16.6299991607666,104
2711,12.239999771118164,104
2712,16.149999618530273,104
2713,16.479999542236328,103
2714,40.66999816894531,103
2715,40.939998626708984,103
2716,13.770000457763672,103
2717,14.220000267028809,103
2718,12.399999618530273,103
2719,14.550000190734863,103
2720,14.300000190734863,103
2721,38.2400016784668,103
2722,17.860000610351562,103
2723,39.189998626708984,103
2724,39.43000030517578,103
2725,16.739999771118164,103
2726,13.050000190734863,103
2727,15.569999694824219,103
2728,13.319999694824219,103
2729,43.529998779296875,103
2730,17.729999542236328,103
2731,17.079999923706055,103
2732,37.189998626708984,103
2733,15.300000190734863,103
2734,12.350000381469727,102
2735,16.290000915527344,102
2736,12.0,102
2737,12.420000076293945,102
2738,40.099998474121094,102
2739,40.4900016784668,102
2740,40.72999954223633,102
2741,12.390000343322754,101
2742,12.300000190734863,101
2743,42.119998931884766,101
2744,15.319999694824219,101
2745,12.380000114440918,101
2746,42.880001068115234,101
2747,12.40999984741211,101
2748,41.439998626708984,101
2749,40.310001373291016,101
2750,15.90999984741211,101
2751,15.899999618530273,101
2752,15.630000114440918,101
2753,40.790000915527344,101
2754,15.720000267028809,101
2755,17.90999984741211,101
2756,39.90999984741211,101
2757,15.739999771118164,101
2758,15.760000228881836,101
2759,37.31999969482422,100
2760,12.699999809265137,100
2761,17.09000015258789,100
2762,15.390000343322754,100
2763,41.52000045776367,100
2764,40.45000076293945,100
2765,17.84000015258789,100
2766,42.130001068115234,100
2767,17.25,100
2768,16.84000015258789,100
2769,39.34000015258789,100
2770,16.3799991607666,100
2771,12.369999885559082,100
2772,11.880000114440918,100
2773,38.13999938964844,100
2774,12.65999984741211,100
2775,17.420000076293945,100
2776,17.290000915527344,100
2777,12.569999694824219,99
2778,42.09000015258789,99
2779,41.13999938964844,99
2780,41.540000915527344,99
2781,41.16999816894531,99
2782,40.959999084472656,99
2783,37.650001525878906,99
2784,14.869999885559082,99
2785,38.72999954223633,99
2786,39.54999923706055,99
2787,15.829999923706055,99
2788,38.90999984741211,99
2789,16.049999237060547,98
2790,17.31999969482422,98
2791,16.420000076293945,98
2792,43.54999923706055,98
2793,16.56999969482422,98
2794,46.810001373291016,98
2795,38.29999923706055,98
2796,44.61000061035156,98
2797,40.91999816894531,98
2798,39.959999084472656,98
2799,15.84000015258789,98
2800,16.940000534057617,98
2801,16.93000030517578,98
2802,39.2599983215332,98
2803,12.430000305175781,98
2804,40.90999984741211,98
2805,43.849998474121094,98
2806,15.100000381469727,98
2807,16.75,98
2808,38.56999969482422,98
2809,16.68000030517578,97
2810,15.420000076293945,97
2811,17.40999984741211,97
2812,11.960000038146973,97
2813,16.020000457763672,97
2814,39.02000045776367,97
2815,12.529999732971191,97
2816,44.63999938964844,97
2817,40.220001220703125,97
2818,44.9900016784668,97
2819,40.869998931884766,97
2820,42.099998474121094,97
2821,39.18000030517578,97
2822,15.75,96
2823,15.699999809265137,96
2824,39.2400016784668,96
2825,16.719999313354492,96
2826,11.949999809265137,96
2827,42.33000183105469,96
2828,15.380000114440918,96
2829,16.209999084472656,96
2830,19.31999969482422,96
2831,44.08000183105469,96
2832,37.150001525878906,96
2833,39.40999984741211,96
2834,38.130001068115234,96
2835,17.65999984741211,96
2836,42.369998931884766,95
2837,41.34000015258789,95
2838,42.7400016784668,95
2839,14.069999694824219,95
2840,12.479999542236328,95
2841,13.270000457763672,95
2842,15.989999771118164,95
2843,40.11000061035156,95
2844,42.400001525878906,95
2845,43.06999969482422,95
2846,46.34000015258789,95
2847,12.680000305175781,95
2848,12.90999984741211,95
2849,37.83000183105469,94
2850,16.860000610351562,94
2851,15.220000267028809,94
2852,12.470000267028809,94
2853,39.349998474121094,94
2854,17.93000030517578,94
2855,42.040000915527344,94
2856,17.299999237060547,94
2857,46.09000015258789,94
2858,44.2599983215332,94
2859,17.239999771118164,94
2860,41.470001220703125,94
2861,15.649999618530273,94
2862,16.579999923706055,94
2863,39.66999816894531,94
2864,15.260000228881836,93
2865,13.010000228881836,93
2866,12.619999885559082,93
2867,12.970000267028809,93
2868,41.279998779296875,93
2869,14.819999694824219,93
2870,38.720001220703125,93
2871,43.08000183105469,93
2872,39.400001525878906,93
2873,42.540000915527344,93
2874,16.489999771118164,93
2875,12.039999961853027,93
2876,46.0,92
2877,41.33000183105469,92
2878,15.890000343322754,92
2879,49.91999816894531,92
2880,14.520000457763672,92
2881,40.7599983215332,92
2882,17.690000534057617,92
2883,41.25,92
2884,15.850000381469727,92
2885,16.3700008392334,92
2886,12.579999923706055,92
2887,40.529998779296875,92
2888,16.200000762939453,92
2889,43.650001525878906,92
2890,38.93000030517578,91
2891,41.86000061035156,91
2892,41.849998474121094,91
2893,42.84000015258789,91
2894,17.450000762939453,91
2895,12.229999542236328,91
2896,11.920000076293945,91
2897,40.40999984741211,91
2898,15.609999656677246,91
2899,37.0,91
2900,16.889999389648438,91
2901,43.349998474121094,91
2902,18.760000228881836,91
2903,43.22999954223633,90
2904,15.539999961853027,90
2905,17.350000381469727,90
2906,15.520000457763672,90
2907,17.049999237060547,90
2908,40.33000183105469,90
2909,44.38999938964844,90
2910,16.280000686645508,90
2911,17.549999237060547,90
2912,12.449999809265137,89
2913,43.47999954223633,89
2914,46.86000061035156,89
2915,48.81999969482422,89
2916,16.610000610351562,89
2917,16.31999969482422,89
2918,51.4900016784668,89
2919,12.149999618530273,89
2920,39.72999954223633,89
2921,16.170000076293945,89
2922,38.18000030517578,89
2923,41.119998931884766,89
2924,11.609999656677246,88
2925,36.970001220703125,88
2926,40.65999984741211,88
2927,45.90999984741211,88
2928,16.040000915527344,88
2929,39.880001068115234,88
2930,44.11000061035156,88
2931,44.09000015258789,88
2932,43.540000915527344,88
2933,37.470001220703125,88
2934,15.25,88
2935,48.41999816894531,88
2936,46.060001373291016,88
2937,48.2599983215332,87
2938,16.079999923706055,87
2939,40.15999984741211,87
2940,38.41999816894531,87
2941,45.540000915527344,87
2942,44.79999923706055,87
2943,12.34000015258789,87
2944,38.810001373291016,87
2945,41.040000915527344,87
2946,43.459999084472656,87
2947,12.109999656677246,87
2948,39.56999969482422,87
2949,41.84000015258789,87
2950,39.790000915527344,87
2951,40.58000183105469,86
2952,46.52000045776367,86
2953,46.47999954223633,86
2954,42.97999954223633,86
2955,12.069999694824219,86
2956,47.54999923706055,86
2957,42.470001220703125,86
2958,46.9900016784668,86
2959,12.119999885559082,86
2960,43.33000183105469,85
2961,44.349998474121094,85
2962,42.70000076293945,85
2963,40.04999923706055,85
2964,40.119998931884766,85
2965,43.41999816894531,85
2966,12.15999984741211,85
2967,12.170000076293945,85
2968,16.770000457763672,85
2969,43.220001220703125,85
2970,11.720000267028809,85
2971,42.029998779296875,85
2972,42.40999984741211,85
2973,41.130001068115234,85
2974,17.479999542236328,85
2975,16.18000030517578,84
2976,38.4900016784668,84
2977,41.95000076293945,84
2978,39.0099983215332,84
2979,40.880001068115234,84
2980,40.20000076293945,84
2981,41.2400016784668,84
2982,41.79999923706055,84
2983,40.36000061035156,84
2984,15.920000076293945,84
2985,43.40999984741211,83
2986,12.130000114440918,83
2987,45.2599983215332,83
2988,39.970001220703125,83
2989,38.290000915527344,83
2990,38.68000030517578,83
2991,16.709999084472656,83
2992,43.709999084472656,83
2993,42.720001220703125,83
2994,39.20000076293945,83
2995,40.779998779296875,83
2996,40.54999923706055,82
2997,40.470001220703125,82
2998,40.279998779296875,82
2999,38.34000015258789,82
3000,41.459999084472656,82
3001,38.79999923706055,82
3002,40.130001068115234,82
3003,40.5,82
3004,40.86000061035156,82
3005,11.970000267028809,82
3006,17.389999389648438,82
3007,11.899999618530273,82
3008,12.289999961853027,82
3009,45.7599983215332,82
3010,46.31999969482422,82
3011,11.680000305175781,82
3012,11.760000228881836,81
3013,42.41999816894531,81
3014,41.900001525878906,81
3015,41.11000061035156,81
3016,12.270000457763672,81
3017,17.799999237060547,81
3018,44.0099983215332,81
3019,39.63999938964844,81
3020,39.630001068115234,81
3021,16.670000076293945,81
3022,11.800000190734863,81
3023,11.84000015258789,80
3024,38.88999938964844,80
3025,41.529998779296875,80
3026,44.25,80
3027,16.559999465942383,80
3028,42.72999954223633,80
3029,12.079999923706055,80
3030,43.15999984741211,80
3031,39.91999816894531,80
